,time,latitude,longitude,platform
1923,2023-03-27 08:25:59,-37.504,17.717166666666667,WGSV3-052
1922,2023-03-27 08:40:59,-37.50216666666667,17.711000000000002,WGSV3-052
1921,2023-03-27 08:55:59,-37.504,17.705333333333332,WGSV3-052
1920,2023-03-27 09:10:59,-37.506,17.699166666666667,WGSV3-052
1919,2023-03-27 09:25:59,-37.508,17.693166666666666,WGSV3-052
1918,2023-03-27 09:40:59,-37.51266666666667,17.68933333333333,WGSV3-052
1917,2023-03-27 09:55:59,-37.51866666666667,17.68616666666667,WGSV3-052
1916,2023-03-27 10:25:04,-37.532000000000004,17.687,WGSV3-052
1915,2023-03-27 10:40:04,-37.53933333333334,17.690833333333334,WGSV3-052
1914,2023-03-27 10:55:04,-37.54333333333333,17.700333333333333,WGSV3-052
1913,2023-03-27 11:10:04,-37.54666666666667,17.710833333333333,WGSV3-052
1912,2023-03-27 11:25:04,-37.54366666666667,17.721666666666668,WGSV3-052
1911,2023-03-27 11:40:04,-37.54,17.731833333333334,WGSV3-052
1910,2023-03-27 11:55:04,-37.532666666666664,17.735500000000002,WGSV3-052
1909,2023-03-27 12:10:04,-37.5255,17.739166666666666,WGSV3-052
1908,2023-03-27 12:25:04,-37.51933333333333,17.737000000000002,WGSV3-052
1907,2023-03-27 12:40:04,-37.51366666666667,17.733999999999998,WGSV3-052
1906,2023-03-27 12:55:04,-37.508500000000005,17.730833333333333,WGSV3-052
1905,2023-03-27 13:10:04,-37.50633333333334,17.7245,WGSV3-052
1904,2023-03-27 13:25:04,-37.504333333333335,17.71833333333333,WGSV3-052
1903,2023-03-27 13:40:04,-37.50233333333333,17.711833333333335,WGSV3-052
1902,2023-03-27 13:55:04,-37.498333333333335,17.710500000000003,WGSV3-052
1901,2023-03-27 14:10:04,-37.49166666666667,17.717,WGSV3-052
1900,2023-03-27 14:39:09,-37.491,17.743333333333332,WGSV3-052
1899,2023-03-27 14:54:09,-37.49083333333333,17.757166666666667,WGSV3-052
1898,2023-03-27 15:09:09,-37.4905,17.771666666666665,WGSV3-052
1897,2023-03-27 15:24:09,-37.49016666666667,17.786166666666666,WGSV3-052
1896,2023-03-27 15:39:09,-37.48983333333333,17.800333333333334,WGSV3-052
1895,2023-03-27 15:54:09,-37.48966666666667,17.81433333333333,WGSV3-052
1894,2023-03-27 16:09:09,-37.489333333333335,17.828,WGSV3-052
1893,2023-03-27 16:24:09,-37.489000000000004,17.841666666666665,WGSV3-052
1892,2023-03-27 16:39:09,-37.491,17.854499999999998,WGSV3-052
1891,2023-03-27 16:54:09,-37.49516666666667,17.867,WGSV3-052
1890,2023-03-27 17:09:09,-37.50416666666667,17.8725,WGSV3-052
1889,2023-03-27 17:24:09,-37.513000000000005,17.875333333333334,WGSV3-052
1888,2023-03-27 17:39:09,-37.519999999999996,17.871666666666666,WGSV3-052
1887,2023-03-27 17:54:09,-37.52733333333333,17.8675,WGSV3-052
1886,2023-03-27 18:09:09,-37.53066666666667,17.861333333333334,WGSV3-052
1885,2023-03-27 18:24:09,-37.536500000000004,17.855833333333333,WGSV3-052
1884,2023-03-27 18:53:14,-37.55016666666667,17.848333333333336,WGSV3-052
1883,2023-03-27 19:08:14,-37.5585,17.849333333333334,WGSV3-052
1882,2023-03-27 19:23:14,-37.5675,17.854,WGSV3-052
1881,2023-03-27 19:38:14,-37.572,17.863333333333333,WGSV3-052
1880,2023-03-27 19:53:14,-37.57566666666666,17.874166666666667,WGSV3-052
1879,2023-03-27 20:08:14,-37.57333333333334,17.88266666666667,WGSV3-052
1878,2023-03-27 20:23:14,-37.5705,17.8915,WGSV3-052
1877,2023-03-27 20:38:14,-37.56616666666666,17.896833333333333,WGSV3-052
1876,2023-03-27 20:53:14,-37.560833333333335,17.8995,WGSV3-052
1875,2023-03-27 21:08:14,-37.5555,17.902333333333335,WGSV3-052
1874,2023-03-27 21:23:14,-37.55083333333334,17.901999999999997,WGSV3-052
1873,2023-03-27 21:38:14,-37.54666666666667,17.89966666666667,WGSV3-052
1872,2023-03-27 21:53:14,-37.54216666666667,17.897333333333332,WGSV3-052
1871,2023-03-27 22:08:14,-37.537666666666674,17.895,WGSV3-052
1870,2023-03-27 22:23:14,-37.535833333333336,17.889833333333335,WGSV3-052
1869,2023-03-27 22:38:14,-37.534,17.884333333333334,WGSV3-052
1868,2023-03-27 23:07:19,-37.531166666666664,17.874333333333333,WGSV3-052
1867,2023-03-27 23:22:19,-37.533,17.868833333333335,WGSV3-052
1866,2023-03-27 23:37:19,-37.53483333333334,17.863166666666665,WGSV3-052
2048,2023-03-27 23:52:19,-37.53666666666666,17.857333333333333,WGSV3-052
2047,2023-03-28 00:07:19,-37.541333333333334,17.853,WGSV3-052
2046,2023-03-28 00:22:19,-37.547000000000004,17.8505,WGSV3-052
2045,2023-03-28 00:37:19,-37.5535,17.848833333333335,WGSV3-052
2044,2023-03-28 00:52:19,-37.559999999999995,17.84733333333333,WGSV3-052
2043,2023-03-28 01:07:19,-37.56633333333333,17.845833333333335,WGSV3-052
2042,2023-03-28 01:22:19,-37.57266666666667,17.84416666666667,WGSV3-052
2041,2023-03-28 01:37:19,-37.57933333333334,17.84333333333333,WGSV3-052
2040,2023-03-28 01:52:19,-37.586666666666666,17.847166666666666,WGSV3-052
2039,2023-03-28 02:07:19,-37.593666666666664,17.850666666666665,WGSV3-052
2038,2023-03-28 02:22:19,-37.59733333333334,17.860333333333333,WGSV3-052
2037,2023-03-28 02:37:19,-37.600500000000004,17.870166666666666,WGSV3-052
2036,2023-03-28 02:52:19,-37.597833333333334,17.880666666666666,WGSV3-052
2035,2023-03-28 03:21:24,-37.5875,17.894833333333334,WGSV3-052
2034,2023-03-28 03:36:24,-37.57983333333333,17.898833333333336,WGSV3-052
2033,2023-03-28 03:51:24,-37.573499999999996,17.896833333333333,WGSV3-052
2032,2023-03-28 04:06:24,-37.56766666666667,17.893833333333337,WGSV3-052
2031,2023-03-28 04:21:24,-37.56216666666667,17.89016666666667,WGSV3-052
2030,2023-03-28 04:36:24,-37.56016666666667,17.884,WGSV3-052
2029,2023-03-28 04:51:24,-37.558166666666665,17.877666666666666,WGSV3-052
2028,2023-03-28 05:06:24,-37.55616666666666,17.871166666666667,WGSV3-052
2027,2023-03-28 05:21:24,-37.558,17.86466666666667,WGSV3-052
2026,2023-03-28 05:36:24,-37.559999999999995,17.858999999999998,WGSV3-052
2025,2023-03-28 05:51:24,-37.56183333333333,17.853166666666667,WGSV3-052
2024,2023-03-28 06:06:24,-37.56616666666666,17.84916666666667,WGSV3-052
2023,2023-03-28 06:21:24,-37.57183333333333,17.846333333333334,WGSV3-052
2022,2023-03-28 06:36:24,-37.5775,17.84333333333333,WGSV3-052
2021,2023-03-28 06:51:24,-37.58416666666667,17.845833333333335,WGSV3-052
2020,2023-03-28 07:06:24,-37.591166666666666,17.8495,WGSV3-052
2019,2023-03-28 07:35:29,-37.59883333333333,17.865000000000002,WGSV3-052
2018,2023-03-28 07:50:29,-37.59983333333333,17.874666666666666,WGSV3-052
2017,2023-03-28 08:05:29,-37.59666666666667,17.884,WGSV3-052
2016,2023-03-28 08:20:29,-37.592,17.892333333333333,WGSV3-052
2015,2023-03-28 08:35:29,-37.583999999999996,17.896666666666665,WGSV3-052
2014,2023-03-28 08:50:29,-37.57566666666666,17.898000000000003,WGSV3-052
2013,2023-03-28 09:05:29,-37.568333333333335,17.894166666666667,WGSV3-052
2012,2023-03-28 09:20:29,-37.562,17.889833333333335,WGSV3-052
2011,2023-03-28 09:35:29,-37.55983333333334,17.88266666666667,WGSV3-052
2010,2023-03-28 09:50:29,-37.55733333333333,17.875166666666665,WGSV3-052
2009,2023-03-28 10:05:29,-37.55683333333333,17.868333333333332,WGSV3-052
2008,2023-03-28 10:20:29,-37.559,17.861666666666668,WGSV3-052
2007,2023-03-28 10:35:29,-37.561166666666665,17.85533333333333,WGSV3-052
2006,2023-03-28 10:50:29,-37.564499999999995,17.85,WGSV3-052
2005,2023-03-28 11:05:29,-37.570166666666665,17.846999999999998,WGSV3-052
2003,2023-03-28 11:20:29,-37.575833333333335,17.84416666666667,WGSV3-052
2004,2023-03-28 11:49:34,-37.58883333333333,17.848333333333336,WGSV3-052
2002,2023-03-28 12:04:34,-37.5935,17.850833333333334,WGSV3-052
2001,2023-03-28 12:19:34,-37.5935,17.850833333333334,WGSV3-052
1999,2023-03-28 12:34:34,-37.6,17.873833333333334,WGSV3-052
2000,2023-03-28 12:49:34,-37.60366666666666,17.8775,WGSV3-052
1998,2023-03-28 13:04:34,-37.61033333333333,17.877666666666666,WGSV3-052
1997,2023-03-28 13:19:34,-37.61666666666667,17.878,WGSV3-052
1996,2023-03-28 13:34:34,-37.62316666666666,17.880666666666666,WGSV3-052
1995,2023-03-28 13:49:34,-37.62966666666667,17.884,WGSV3-052
1994,2023-03-28 14:04:34,-37.63583333333334,17.88533333333333,WGSV3-052
1993,2023-03-28 14:19:35,-37.641666666666666,17.882166666666667,WGSV3-052
1992,2023-03-28 14:34:35,-37.647666666666666,17.879166666666666,WGSV3-052
1991,2023-03-28 14:49:35,-37.651833333333336,17.872333333333334,WGSV3-052
1990,2023-03-28 15:04:35,-37.65466666666667,17.863333333333333,WGSV3-052
1989,2023-03-28 15:19:35,-37.655166666666666,17.853333333333335,WGSV3-052
1988,2023-03-28 15:34:35,-37.65133333333333,17.841833333333334,WGSV3-052
1987,2023-03-28 16:03:39,-37.63433333333333,17.829833333333333,WGSV3-052
1986,2023-03-28 16:18:39,-37.62483333333333,17.834333333333333,WGSV3-052
1985,2023-03-28 16:33:39,-37.617333333333335,17.841,WGSV3-052
1984,2023-03-28 16:48:39,-37.61383333333333,17.851166666666664,WGSV3-052
1983,2023-03-28 17:03:39,-37.61016666666667,17.861666666666668,WGSV3-052
1982,2023-03-28 17:18:39,-37.61300000000001,17.868666666666666,WGSV3-052
1981,2023-03-28 17:33:39,-37.61716666666667,17.876166666666666,WGSV3-052
1979,2023-03-28 17:48:39,-37.623000000000005,17.880499999999998,WGSV3-052
1978,2023-03-28 18:03:39,-37.6295,17.88383333333333,WGSV3-052
1977,2023-03-28 18:18:39,-37.63633333333333,17.884999999999998,WGSV3-052
1976,2023-03-28 18:33:39,-37.64333333333333,17.881333333333334,WGSV3-052
1975,2023-03-28 18:48:39,-37.65016666666667,17.877,WGSV3-052
1974,2023-03-28 19:03:39,-37.6565,17.87,WGSV3-052
1973,2023-03-28 19:18:39,-37.662666666666674,17.863333333333333,WGSV3-052
1972,2023-03-28 19:33:39,-37.66883333333333,17.856833333333334,WGSV3-052
1971,2023-03-28 19:48:39,-37.673,17.84733333333333,WGSV3-052
1970,2023-03-28 20:17:44,-37.675666666666665,17.839166666666664,WGSV3-052
1969,2023-03-28 20:32:44,-37.67066666666666,17.81566666666667,WGSV3-052
1968,2023-03-28 20:47:44,-37.66166666666666,17.8105,WGSV3-052
1967,2023-03-28 21:02:44,-37.6525,17.808,WGSV3-052
1966,2023-03-28 21:17:44,-37.6435,17.812666666666665,WGSV3-052
1965,2023-03-28 21:32:44,-37.637166666666666,17.82016666666667,WGSV3-052
1964,2023-03-28 21:47:44,-37.63366666666666,17.830499999999997,WGSV3-052
1963,2023-03-28 22:02:44,-37.634,17.841,WGSV3-052
1962,2023-03-28 22:17:44,-37.637166666666666,17.850666666666665,WGSV3-052
1961,2023-03-28 22:32:44,-37.642,17.857166666666668,WGSV3-052
1960,2023-03-28 22:47:44,-37.6485,17.860500000000002,WGSV3-052
1959,2023-03-28 23:02:44,-37.655166666666666,17.863166666666665,WGSV3-052
1958,2023-03-28 23:17:44,-37.66166666666666,17.85983333333333,WGSV3-052
1957,2023-03-28 23:32:44,-37.66716666666667,17.855,WGSV3-052
2139,2023-03-28 23:47:44,-37.67100000000001,17.84733333333333,WGSV3-052
2138,2023-03-29 00:02:44,-37.67483333333333,17.83966666666667,WGSV3-052
2137,2023-03-29 00:31:50,-37.68183333333333,17.825333333333333,WGSV3-052
2136,2023-03-29 00:46:50,-37.684333333333335,17.8175,WGSV3-052
2135,2023-03-29 01:01:50,-37.68716666666667,17.80933333333333,WGSV3-052
2134,2023-03-29 01:16:50,-37.68566666666666,17.799500000000002,WGSV3-052
2133,2023-03-29 01:31:50,-37.68216666666667,17.788666666666664,WGSV3-052
2132,2023-03-29 01:46:50,-37.6735,17.782666666666668,WGSV3-052
2131,2023-03-29 02:01:50,-37.66366666666667,17.7795,WGSV3-052
2130,2023-03-29 02:16:50,-37.653,17.785166666666665,WGSV3-052
2129,2023-03-29 02:31:50,-37.647333333333336,17.794,WGSV3-052
2128,2023-03-29 02:46:50,-37.644,17.804333333333332,WGSV3-052
2127,2023-03-29 03:01:50,-37.64483333333333,17.812333333333335,WGSV3-052
2126,2023-03-29 03:16:50,-37.647333333333336,17.819833333333335,WGSV3-052
2125,2023-03-29 03:31:50,-37.649833333333326,17.826833333333333,WGSV3-052
2124,2023-03-29 03:46:50,-37.6545,17.8295,WGSV3-052
2123,2023-03-29 04:01:50,-37.65933333333333,17.832,WGSV3-052
2122,2023-03-29 04:16:50,-37.6645,17.834666666666667,WGSV3-052
2121,2023-03-29 04:45:55,-37.67366666666667,17.828833333333332,WGSV3-052
2120,2023-03-29 05:00:55,-37.675666666666665,17.820666666666668,WGSV3-052
2119,2023-03-29 05:15:55,-37.67766666666667,17.812333333333335,WGSV3-052
2118,2023-03-29 05:30:55,-37.67966666666667,17.8045,WGSV3-052
2117,2023-03-29 05:45:55,-37.6815,17.797166666666666,WGSV3-052
2116,2023-03-29 06:00:55,-37.683166666666665,17.790666666666667,WGSV3-052
2115,2023-03-29 06:15:55,-37.684999999999995,17.783833333333334,WGSV3-052
2114,2023-03-29 06:30:55,-37.6865,17.778000000000002,WGSV3-052
2113,2023-03-29 06:45:55,-37.68516666666667,17.770666666666667,WGSV3-052
2112,2023-03-29 07:00:55,-37.68266666666667,17.762999999999998,WGSV3-052
2111,2023-03-29 07:15:55,-37.678999999999995,17.755333333333333,WGSV3-052
2110,2023-03-29 07:30:55,-37.67033333333333,17.750833333333333,WGSV3-052
2109,2023-03-29 07:45:55,-37.660333333333334,17.75,WGSV3-052
2108,2023-03-29 08:00:55,-37.65,17.755499999999998,WGSV3-052
2107,2023-03-29 08:15:55,-37.64566666666666,17.7655,WGSV3-052
2106,2023-03-29 08:30:55,-37.64233333333333,17.776,WGSV3-052
2105,2023-03-29 09:00:00,-37.64683333333333,17.7905,WGSV3-052
2104,2023-03-29 09:15:00,-37.649833333333326,17.796833333333332,WGSV3-052
2103,2023-03-29 09:30:00,-37.65466666666667,17.799333333333333,WGSV3-052
2102,2023-03-29 09:45:00,-37.659666666666666,17.802,WGSV3-052
2101,2023-03-29 10:00:00,-37.66466666666667,17.804,WGSV3-052
2100,2023-03-29 10:15:00,-37.6695,17.801666666666666,WGSV3-052
2099,2023-03-29 10:30:00,-37.67433333333334,17.799333333333333,WGSV3-052
2098,2023-03-29 10:45:00,-37.67933333333334,17.796666666666667,WGSV3-052
2097,2023-03-29 11:00:00,-37.68216666666667,17.790333333333333,WGSV3-052
2096,2023-03-29 11:15:01,-37.684333333333335,17.783666666666665,WGSV3-052
2095,2023-03-29 11:30:01,-37.6865,17.777333333333335,WGSV3-052
2094,2023-03-29 11:45:01,-37.684666666666665,17.769166666666667,WGSV3-052
2093,2023-03-29 12:00:01,-37.68183333333333,17.7605,WGSV3-052
2092,2023-03-29 12:15:01,-37.681000000000004,17.758,WGSV3-052
2091,2023-03-29 12:30:01,-37.66616666666666,17.74866666666667,WGSV3-052
2090,2023-03-29 12:45:01,-37.65566666666667,17.7525,WGSV3-052
2089,2023-03-29 13:14:05,-37.6435,17.771833333333333,WGSV3-052
2088,2023-03-29 13:29:05,-37.644,17.782,WGSV3-052
2087,2023-03-29 13:44:05,-37.64683333333333,17.790666666666667,WGSV3-052
2086,2023-03-29 13:59:05,-37.650666666666666,17.797166666666666,WGSV3-052
2085,2023-03-29 14:14:05,-37.65566666666667,17.799833333333332,WGSV3-052
2084,2023-03-29 14:29:05,-37.6605,17.802500000000002,WGSV3-052
2083,2023-03-29 14:44:05,-37.665499999999994,17.803833333333333,WGSV3-052
2082,2023-03-29 14:59:05,-37.67016666666667,17.801499999999997,WGSV3-052
2081,2023-03-29 15:14:05,-37.675333333333334,17.79866666666667,WGSV3-052
2080,2023-03-29 15:29:05,-37.68033333333334,17.795666666666666,WGSV3-052
2079,2023-03-29 15:44:05,-37.68283333333333,17.7885,WGSV3-052
2078,2023-03-29 15:59:05,-37.68533333333333,17.78083333333333,WGSV3-052
2076,2023-03-29 16:14:05,-37.68533333333333,17.780666666666665,WGSV3-052
2075,2023-03-29 16:29:05,-37.68533333333333,17.780666666666665,WGSV3-052
2074,2023-03-29 16:44:05,-37.678,17.754833333333334,WGSV3-052
2073,2023-03-29 16:59:05,-37.669333333333334,17.750166666666665,WGSV3-052
2072,2023-03-29 17:28:10,-37.65016666666667,17.755333333333333,WGSV3-052
2071,2023-03-29 17:43:10,-37.64533333333333,17.7665,WGSV3-052
2070,2023-03-29 17:58:10,-37.64266666666666,17.77766666666667,WGSV3-052
2069,2023-03-29 18:13:10,-37.6455,17.78666666666667,WGSV3-052
2068,2023-03-29 18:28:10,-37.64833333333333,17.795333333333335,WGSV3-052
2067,2023-03-29 18:43:10,-37.653666666666666,17.798833333333334,WGSV3-052
2066,2023-03-29 18:58:10,-37.6595,17.80183333333333,WGSV3-052
2065,2023-03-29 19:13:10,-37.665333333333336,17.804,WGSV3-052
2064,2023-03-29 19:28:10,-37.670833333333334,17.801166666666667,WGSV3-052
2063,2023-03-29 19:43:10,-37.67633333333333,17.798333333333336,WGSV3-052
2062,2023-03-29 19:58:10,-37.681000000000004,17.794333333333334,WGSV3-052
2061,2023-03-29 20:13:10,-37.68333333333333,17.787166666666668,WGSV3-052
2060,2023-03-29 20:28:10,-37.68566666666666,17.780166666666666,WGSV3-052
2059,2023-03-29 20:43:10,-37.685833333333335,17.772333333333332,WGSV3-052
2058,2023-03-29 20:58:10,-37.683166666666665,17.764666666666667,WGSV3-052
2057,2023-03-29 21:13:10,-37.68066666666667,17.757,WGSV3-052
2056,2023-03-29 21:42:15,-37.665,17.74816666666667,WGSV3-052
2055,2023-03-29 21:57:15,-37.655166666666666,17.752833333333335,WGSV3-052
2054,2023-03-29 22:12:15,-37.647166666666664,17.76066666666667,WGSV3-052
2053,2023-03-29 22:27:15,-37.643,17.773500000000002,WGSV3-052
2052,2023-03-29 22:42:15,-37.64483333333333,17.784499999999998,WGSV3-052
2051,2023-03-29 22:57:15,-37.64816666666666,17.794666666666668,WGSV3-052
2050,2023-03-29 23:12:15,-37.653999999999996,17.799,WGSV3-052
2049,2023-03-29 23:27:15,-37.66,17.80216666666667,WGSV3-052
2229,2023-03-29 23:42:15,-37.665499999999994,17.804,WGSV3-052
2228,2023-03-29 23:57:15,-37.669999999999995,17.801499999999997,WGSV3-052
2227,2023-03-30 00:12:15,-37.67433333333334,17.799333333333333,WGSV3-052
2226,2023-03-30 00:27:15,-37.67833333333333,17.797166666666666,WGSV3-052
2225,2023-03-30 00:42:15,-37.68116666666666,17.793499999999998,WGSV3-052
2224,2023-03-30 00:57:15,-37.68283333333333,17.788333333333334,WGSV3-052
2223,2023-03-30 01:12:15,-37.684666666666665,17.782666666666668,WGSV3-052
2222,2023-03-30 01:27:15,-37.6865,17.776999999999997,WGSV3-052
2221,2023-03-30 01:56:20,-37.682,17.761000000000003,WGSV3-052
2220,2023-03-30 02:11:20,-37.67633333333333,17.754,WGSV3-052
2219,2023-03-30 02:26:20,-37.666666666666664,17.748833333333334,WGSV3-052
2218,2023-03-30 02:41:20,-37.656333333333336,17.752,WGSV3-052
2217,2023-03-30 02:56:20,-37.647666666666666,17.759333333333334,WGSV3-052
2216,2023-03-30 03:11:20,-37.644,17.770333333333333,WGSV3-052
2215,2023-03-30 03:26:20,-37.64333333333333,17.779833333333332,WGSV3-052
2214,2023-03-30 03:41:20,-37.64566666666666,17.787333333333333,WGSV3-052
2213,2023-03-30 03:56:20,-37.64816666666666,17.795,WGSV3-052
2212,2023-03-30 04:11:20,-37.65266666666666,17.798166666666667,WGSV3-052
2211,2023-03-30 04:26:20,-37.65783333333333,17.801,WGSV3-052
2210,2023-03-30 04:41:20,-37.663000000000004,17.80366666666667,WGSV3-052
2209,2023-03-30 04:56:20,-37.66816666666667,17.802500000000002,WGSV3-052
2208,2023-03-30 05:11:20,-37.67333333333333,17.799833333333332,WGSV3-052
2207,2023-03-30 05:26:20,-37.6785,17.797166666666666,WGSV3-052
2206,2023-03-30 05:41:20,-37.68183333333333,17.791833333333333,WGSV3-052
2205,2023-03-30 06:10:25,-37.684666666666665,17.782833333333333,WGSV3-052
2204,2023-03-30 06:25:25,-37.684666666666665,17.782833333333333,WGSV3-052
2203,2023-03-30 06:40:25,-37.68233333333333,17.761666666666667,WGSV3-052
2202,2023-03-30 06:55:25,-37.6775,17.7545,WGSV3-052
2201,2023-03-30 07:10:25,-37.669333333333334,17.750166666666665,WGSV3-052
2200,2023-03-30 07:25:25,-37.66016666666667,17.75,WGSV3-052
2199,2023-03-30 07:40:25,-37.650333333333336,17.755166666666664,WGSV3-052
2198,2023-03-30 07:55:25,-37.64566666666666,17.76516666666667,WGSV3-052
2197,2023-03-30 08:10:25,-37.64233333333333,17.776166666666665,WGSV3-052
2196,2023-03-30 08:25:25,-37.644999999999996,17.78483333333333,WGSV3-052
2195,2023-03-30 08:40:25,-37.64783333333333,17.793499999999998,WGSV3-052
2194,2023-03-30 08:55:25,-37.65266666666666,17.798166666666667,WGSV3-052
2193,2023-03-30 09:10:25,-37.658166666666666,17.801166666666667,WGSV3-052
2192,2023-03-30 09:25:25,-37.66383333333333,17.804166666666667,WGSV3-052
2191,2023-03-30 09:40:25,-37.6685,17.802333333333333,WGSV3-052
2190,2023-03-30 09:55:25,-37.67316666666667,17.8,WGSV3-052
2189,2023-03-30 10:24:30,-37.681000000000004,17.79416666666667,WGSV3-052
2188,2023-03-30 10:39:30,-37.68216666666667,17.7875,WGSV3-052
2187,2023-03-30 10:54:30,-37.6805,17.779666666666667,WGSV3-052
2186,2023-03-30 11:09:30,-37.678999999999995,17.771833333333333,WGSV3-052
