,TimeStamp,Weather Station,Temperature(degC),Wind Speed(kt),Wind Gust Speed(kt),Wind Direction,Pressure(mb),Latitude,Longitude,Unnamed: 9,Unnamed: 10,time,Wind_Speed,Uwind,Vwind
391,03/16/2023 18:40:00, ,16.7,16.5,22.3,295.6,1010.5,-37.67987,16.90368, ,,2023-03-16 18:40:00,8.48826,-7.65498896058347,3.667656178125918
392,03/16/2023 18:30:00, ,16.7,15.4,20.8,295.0,1010.8,-37.68226,16.90796, ,,2023-03-16 18:30:00,7.922376000000001,-7.180111060632268,3.3481407739762346
393,03/16/2023 18:20:00, ,16.7,16.3,20.9,294.0,1010.6,-37.68425,16.91393, ,,2023-03-16 18:20:00,8.385372,-7.660418501243454,3.4106380582218057
394,03/16/2023 18:10:00, ,16.6,17.4,22.3,290.7,1010.9,-37.68609,16.91971, ,,2023-03-16 18:10:00,8.951255999999999,-8.373398993630035,3.1640438162281344
395,03/16/2023 18:00:00, ,16.6,18.4,24.8,287.9,1010.9,-37.68724,16.92535, ,,2023-03-16 18:00:00,9.465696,-9.007503342423984,2.9093443076811583
396,03/16/2023 17:50:00, ,16.5,18.8,23.6,285.5,1010.4,-37.68482,16.93285, ,,2023-03-16 17:50:00,9.671472000000001,-9.31972494655451,2.5845884715663305
397,03/16/2023 17:40:00, ,16.3,18.4,26.4,284.7,1009.7,-37.68235,16.94031, ,,2023-03-16 17:40:00,9.465696,-9.155862498379605,2.4019955610246155
398,03/16/2023 17:30:00, ,16.1,16.5,21.5,285.4,1008.6,-37.67752,16.94616, ,,2023-03-16 17:30:00,8.48826,-8.18349245594423,2.2541093698185763
399,03/16/2023 17:20:00, ,16.0,15.9,21.8,283.5,1007.6,-37.67031,16.94995, ,,2023-03-16 17:20:00,8.179596,-7.953593111405153,1.909488764414311
400,03/16/2023 17:10:00, ,15.9,17.3,22.6,288.0,1008.1,-37.66345,16.95184, ,,2023-03-16 17:10:00,8.899812,-8.464224196401803,2.7501931547420924
401,03/16/2023 17:00:00, ,16.0,15.8,21.3,289.0,1008.1,-37.65691,16.94843, ,,2023-03-16 17:00:00,8.128152,-7.6853187012947375,2.6462674457872475
402,03/16/2023 16:50:00, ,15.9,16.0,21.5,285.5,1007.4,-37.65045,16.945, ,,2023-03-16 16:50:00,8.23104,-7.931680805578305,2.199649763035175
403,03/16/2023 16:40:00, ,15.8,17.0,22.5,282.2,1006.7,-37.64741,16.93862, ,,2023-03-16 16:40:00,8.74548,-8.547971155161166,1.848136780904672
404,03/16/2023 16:30:00, ,15.8,18.0,23.9,277.0,1008.2,-37.64507,16.93167, ,,2023-03-16 16:30:00,9.259920000000001,-9.190897960506511,1.1285003703841958
405,03/16/2023 16:20:00, ,16.0,15.3,21.4,276.4,1009.5,-37.64291,16.92462, ,,2023-03-16 16:20:00,7.870932000000001,-7.8218797154945525,0.8773643855085911
406,03/16/2023 16:10:00, ,16.0,15.2,20.4,277.5,1010.7,-37.64264,16.9178, ,,2023-03-16 16:10:00,7.819488,-7.7525911961741745,1.0206479937503847
407,03/16/2023 16:00:00, ,16.1,16.6,22.0,277.3,1010.6,-37.64261,16.91094, ,,2023-03-16 16:00:00,8.539704,-8.470484938963848,1.0850941463313866
408,03/16/2023 15:50:00, ,16.0,16.3,21.5,276.2,1010.2,-37.64249,16.90436, ,,2023-03-16 15:50:00,8.385372,-8.336325657066464,0.9056147733553189
409,03/16/2023 15:40:00, ,16.1,15.6,19.7,277.6,1010.8,-37.64244,16.89764, ,,2023-03-16 15:40:00,8.025264,-7.9547663914212485,1.0613924475004395
410,03/16/2023 15:30:00, ,16.0,15.8,20.2,277.8,1009.9,-37.64072,16.8908, ,,2023-03-16 15:30:00,8.128152,-8.052949041023645,1.1031168015130384
411,03/16/2023 15:20:00, ,16.0,16.0,20.4,278.4,1010.2,-37.63826,16.88345, ,,2023-03-16 15:20:00,8.23104,-8.142740143511677,1.202415251418346
412,03/16/2023 15:10:00, ,16.4,15.3,19.8,279.5,1013.2,-37.63853,16.877, ,,2023-03-16 15:10:00,7.870932000000001,-7.762986902278644,1.2990784824921937
413,03/16/2023 15:00:00, ,16.3,15.6,20.6,277.4,1013.5,-37.64033,16.87145, ,,2023-03-16 15:00:00,8.025264,-7.95842287931117,1.033618664572433
414,03/16/2023 14:50:00, ,16.2,16.2,20.1,274.7,1013.7,-37.64209,16.86611, ,,2023-03-16 14:50:00,8.333928,-8.305904223849666,0.6828696313501369
415,03/16/2023 14:40:00, ,16.2,15.3,19.9,280.7,1014.5,-37.64398,16.8608, ,,2023-03-16 14:40:00,7.870932000000001,-7.734078503924632,1.461369304370027
416,03/16/2023 14:30:00, ,16.1,14.9,19.8,277.5,1017.5,-37.64745,16.8586, ,,2023-03-16 14:30:00,7.6651560000000005,-7.599579527828633,1.0005036254526798
417,03/16/2023 14:20:00, ,16.2,15.2,19.9,277.8,1020.8,-37.65087,16.8568, ,,2023-03-16 14:20:00,7.819488,-7.747140849592367,1.0612262900631761
418,03/16/2023 14:10:00, ,16.1,15.5,20.5,279.3,1021.1,-37.65433,16.85515, ,,2023-03-16 14:10:00,7.97382,-7.869009848598927,1.288599780790403
419,03/16/2023 14:00:00, ,16.1,15.7,19.8,279.2,1020.0,-37.65763,16.85334, ,,2023-03-16 14:00:00,8.076708,-7.972811369205122,1.2913136676801449
420,03/16/2023 13:50:00, ,16.1,16.5,21.4,282.7,1019.0,-37.661,16.85273, ,,2023-03-16 13:50:00,8.48826,-8.280590847993858,1.8661117425600118
421,03/16/2023 13:40:00, ,16.3,16.5,47.5,284.2,1020.4,-37.66427,16.85452, ,,2023-03-16 13:40:00,8.48826,-8.228904185700912,2.082232871259601
422,03/16/2023 13:30:00, ,16.2,16.0,20.3,284.9,1020.3,-37.66751,16.85615, ,,2023-03-16 13:30:00,8.23104,-7.954280163937035,2.1164703057680283
423,03/16/2023 13:20:00, ,16.1,15.8,20.6,281.9,1019.2,-37.67128,16.85823, ,,2023-03-16 13:20:00,8.128152,-7.953469764272992,1.6760589619399813
424,03/16/2023 13:10:00, ,16.2,15.0,20.3,283.6,1018.9,-37.67457,16.8599, ,,2023-03-16 13:10:00,7.7166,-7.500234257064409,1.8144976299674476
425,03/16/2023 13:00:00, ,16.5,15.7,20.3,282.2,1021.2,-37.67687,16.86415, ,,2023-03-16 13:00:00,8.076708,-7.894302772707665,1.7068086741296087
426,03/16/2023 12:50:00, ,16.6,16.9,21.7,282.8,1022.1,-37.67873,16.86984, ,,2023-03-16 12:50:00,8.694035999999999,-8.477983591709322,1.9261506140495606
427,03/16/2023 12:40:00, ,16.5,17.0,22.1,282.7,1021.8,-37.68063,16.87565, ,,2023-03-16 12:40:00,8.74548,-8.531517843387611,1.9226605832436485
428,03/16/2023 12:30:00, ,16.6,18.4,23.7,277.2,1021.5,-37.68187,16.88141, ,,2023-03-16 12:30:00,9.465696,-9.391056159773647,1.1863662876166965
429,03/16/2023 12:20:00, ,16.4,19.0,24.5,275.9,1020.1,-37.67943,16.88882, ,,2023-03-16 12:20:00,9.77436,-9.722583427517423,1.0047312598717908
430,03/16/2023 12:10:00, ,16.0,19.0,24.2,271.6,1017.5,-37.67706,16.89614, ,,2023-03-16 12:10:00,9.77436,-9.770549124045838,0.2729161486741019
431,03/16/2023 12:00:00, ,16.0,18.8,24.3,270.9,1018.8,-37.67321,16.90168, ,,2023-03-16 12:00:00,9.671472000000001,-9.670278854500673,0.1519128795763826
432,03/16/2023 11:50:00, ,16.0,18.9,24.4,271.5,1017.7,-37.66666,16.90517, ,,2023-03-16 11:50:00,9.722916,-9.719584199522044,0.254516269533793
433,03/16/2023 11:40:00, ,15.7,17.0,22.1,264.0,1016.1,-37.66026,16.90853, ,,2023-03-16 11:40:00,8.74548,-8.697571345505327,-0.9141515849380004
434,03/16/2023 11:30:00, ,15.6,17.4,23.1,263.0,1015.0,-37.65354,16.90567, ,,2023-03-16 11:30:00,8.951255999999999,-8.884534695156292,-1.0908836913713873
435,03/16/2023 11:20:00, ,15.6,16.8,22.8,260.1,1015.1,-37.64656,16.90193, ,,2023-03-16 11:20:00,8.642592,-8.513897981350642,-1.4859130666420193
436,03/16/2023 11:10:00, ,15.6,16.8,21.4,265.8,1015.2,-37.64231,16.89568, ,,2023-03-16 11:10:00,8.642592,-8.619382122344284,-0.6329678565896888
437,03/16/2023 11:00:00, ,15.7,15.5,21.6,264.5,1014.8,-37.63972,16.88778, ,,2023-03-16 11:00:00,7.97382,-7.937110114464178,-0.7642567783608119
438,03/16/2023 10:50:00, ,15.7,15.1,20.0,263.4,1014.5,-37.6371,16.87983, ,,2023-03-16 10:50:00,7.768044,-7.716563351585565,-0.8928368422632134
439,03/16/2023 10:40:00, ,15.7,15.9,22.6,259.5,1015.4,-37.63493,16.87162, ,,2023-03-16 10:40:00,8.179596,-8.042627908890491,-1.4906129753734696
440,03/16/2023 10:30:00, ,15.7,16.0,20.4,257.1,1016.7,-37.63278,16.86336, ,,2023-03-16 10:30:00,8.23104,-8.023298379835714,-1.8375806348907802
441,03/16/2023 10:20:00, ,15.7,15.8,21.8,260.3,1017.3,-37.63061,16.85535, ,,2023-03-16 10:20:00,8.128152,-8.011947623681504,-1.3695072874900334
442,03/16/2023 10:10:00, ,15.6,18.8,23.6,262.9,1018.3,-37.6285,16.84727, ,,2023-03-16 10:10:00,9.671472000000001,-9.597310551965244,-1.1954082214543347
443,03/16/2023 10:00:00, ,15.8,19.3,27.4,261.9,1017.9,-37.6264,16.83938, ,,2023-03-16 10:00:00,9.928692,-9.829639970181121,-1.3989649343288277
444,03/16/2023 09:50:00, ,15.8,15.5,21.8,254.9,1019.1,-37.62129,16.83238, ,,2023-03-16 09:50:00,7.97382,-7.698504973557382,-2.07721606110492
445,03/16/2023 09:40:00, ,15.8,15.5,22.6,248.9,1020.0,-37.62064,16.82425, ,,2023-03-16 09:40:00,7.97382,-7.439203555062182,-2.8705497485238256
446,03/16/2023 09:30:00, ,15.8,13.7,20.6,263.1,1018.9,-37.62357,16.82068, ,,2023-03-16 09:30:00,7.047828,-6.9967829916559205,-0.8467037765703114
447,03/16/2023 09:20:00, ,15.7,13.4,19.8,281.5,1017.9,-37.62689,16.81943, ,,2023-03-16 09:20:00,6.893496000000001,-6.755107031604871,1.3743420584332071
448,03/16/2023 09:10:00, ,15.8,17.5,24.0,269.9,1018.7,-37.63033,16.82126, ,,2023-03-16 09:10:00,9.0027,-9.002686288107256,-0.01571266767967683
449,03/16/2023 09:00:00, ,15.8,19.2,24.3,272.6,1018.9,-37.63346,16.82288, ,,2023-03-16 09:00:00,9.877248,-9.867080062524197,0.4480614837736972
450,03/16/2023 08:50:00, ,16.0,19.2,24.8,273.7,1019.4,-37.63581,16.82568, ,,2023-03-16 08:50:00,9.877248,-9.856660044747644,0.6374016126269112
451,03/16/2023 08:40:00, ,15.8,19.8,25.8,270.3,1018.8,-37.63729,16.83023, ,,2023-03-16 08:40:00,10.185912,-10.18577237403857,0.05333306682202716
452,03/16/2023 08:30:00, ,15.6,21.1,26.7,272.3,1018.3,-37.63897,16.83543, ,,2023-03-16 08:30:00,10.854684,-10.845939413538455,0.4356179262944961
453,03/16/2023 08:20:00, ,15.5,20.0,24.6,271.5,1017.8,-37.64077,16.84074, ,,2023-03-16 08:20:00,10.2888,-10.285274285208514,0.26932938575004556
454,03/16/2023 08:10:00, ,15.8,20.4,25.6,270.4,1018.1,-37.64084,16.84651, ,,2023-03-16 08:10:00,10.494575999999999,-10.494320254585697,0.07326536677273897
455,03/16/2023 08:00:00, ,15.7,20.0,28.8,272.5,1017.4,-37.63868,16.85308, ,,2023-03-16 08:00:00,10.2888,-10.279007342211418,0.44879115272447184
456,03/16/2023 07:50:00, ,15.4,20.3,25.2,271.8,1015.5,-37.63648,16.85989, ,,2023-03-16 07:50:00,10.443132,-10.437978944765304,0.3280267032730936
457,03/16/2023 07:40:00, ,15.1,19.5,25.7,267.9,1014.1,-37.63263,16.86521, ,,2023-03-16 07:40:00,10.03158,-10.024842728462092,-0.3675942953865209
458,03/16/2023 07:30:00, ,15.2,21.7,29.2,265.3,1013.8,-37.62634,16.86851, ,,2023-03-16 07:30:00,11.163348,-11.125809978860355,-0.914708086438149
459,03/16/2023 07:20:00, ,15.1,19.0,27.6,268.3,1013.2,-37.6202,16.87169, ,,2023-03-16 07:20:00,9.77436,-9.770057914356503,-0.2899685495357437
460,03/16/2023 07:10:00, ,15.1,18.6,25.6,267.6,1013.8,-37.61279,16.86884, ,,2023-03-16 07:10:00,9.568584000000001,-9.560190726118655,-0.40069071026275743
461,03/16/2023 07:00:00, ,15.0,19.1,25.2,267.4,1014.0,-37.60564,16.86505, ,,2023-03-16 07:00:00,9.825804000000002,-9.815689020531885,-0.4457278302123827
462,03/16/2023 06:50:00, ,14.9,20.6,25.6,269.8,1014.4,-37.60146,16.85801, ,,2023-03-16 06:50:00,10.597464,-10.597399436622759,-0.03699205270938155
463,03/16/2023 06:40:00, ,15.1,21.2,26.7,267.3,1016.1,-37.59875,16.84973, ,,2023-03-16 06:40:00,10.906127999999999,-10.894020834239239,-0.5137489810650521
464,03/16/2023 06:30:00, ,15.0,22.0,27.4,262.4,1015.8,-37.59757,16.8417, ,,2023-03-16 06:30:00,11.31768,-11.218260295594067,-1.4968355028852327
465,03/16/2023 06:20:00, ,15.0,21.7,31.1,264.2,1016.1,-37.59961,16.83566, ,,2023-03-16 06:20:00,11.163348,-11.106199571142433,-1.128126613044655
466,03/16/2023 06:10:00, ,15.4,21.0,26.7,266.5,1019.6,-37.6016,16.82968, ,,2023-03-16 06:10:00,10.80324,-10.783089779703051,-0.6595220242445506
467,03/16/2023 06:00:00, ,15.3,19.9,26.9,271.4,1019.0,-37.60373,16.82394, ,,2023-03-16 06:00:00,10.237356,-10.234300044620333,0.2501209056041295
468,03/16/2023 05:50:00, ,15.1,19.4,25.7,272.6,1018.0,-37.60677,16.82225, ,,2023-03-16 05:50:00,9.980136,-9.969862146508824,0.4527287908963399
469,03/16/2023 05:40:00, ,15.3,18.8,24.1,270.2,1019.3,-37.61043,16.82021, ,,2023-03-16 05:40:00,9.671472000000001,-9.671413078082907,0.03375973742409342
470,03/16/2023 05:30:00, ,15.3,19.3,25.8,269.7,1019.9,-37.61369,16.81866, ,,2023-03-16 05:30:00,9.928692,-9.928555899946687,-0.05198627220531173
471,03/16/2023 05:20:00, ,15.3,19.0,26.9,271.5,1019.2,-37.61691,16.81691, ,,2023-03-16 05:20:00,9.77436,-9.771010570948087,0.2558629164625433
472,03/16/2023 05:10:00, ,15.2,20.2,26.5,276.2,1017.5,-37.62021,16.81601, ,,2023-03-16 05:10:00,10.391688,-10.330906642499544,1.1222956086980027
473,03/16/2023 05:00:00, ,15.3,19.8,26.4,274.5,1018.5,-37.62321,16.81753, ,,2023-03-16 05:00:00,10.185912,-10.154512232680274,0.7991774446834032
474,03/16/2023 04:50:00, ,15.4,19.3,25.3,273.7,1017.1,-37.62621,16.8192, ,,2023-03-16 04:50:00,9.928692,-9.907996815814037,0.6407214126926764
475,03/16/2023 04:40:00, ,15.3,17.7,25.2,274.3,1017.8,-37.62897,16.82055, ,,2023-03-16 04:40:00,9.105588,-9.07995698560469,0.6827253952450884
476,03/16/2023 04:30:00, ,15.4,18.2,25.4,276.0,1018.7,-37.63186,16.82202, ,,2023-03-16 04:30:00,9.362808,-9.311517558129232,0.9786799321100881
477,03/16/2023 04:20:00, ,15.3,20.3,26.4,277.8,1018.1,-37.63494,16.82366, ,,2023-03-16 04:20:00,10.443132,-10.346510476758228,1.4172956373870051
478,03/16/2023 04:10:00, ,15.3,19.8,27.4,276.2,1017.9,-37.63682,16.82883, ,,2023-03-16 04:10:00,10.185912,-10.126334233737177,1.1000719332782403
479,03/16/2023 04:00:00, ,15.5,21.3,27.8,275.1,1018.6,-37.63855,16.83374, ,,2023-03-16 04:00:00,10.957572,-10.914191689195217,0.9740656583034085
480,03/16/2023 03:50:00, ,15.4,21.6,28.6,275.0,1018.2,-37.64033,16.83934, ,,2023-03-16 03:50:00,11.111904000000001,-11.069619850504461,0.9684662464606714
481,03/16/2023 03:40:00, ,15.5,20.7,27.9,273.6,1017.9,-37.64164,16.84496, ,,2023-03-16 03:40:00,10.648908,-10.627894812573649,0.6686504657398612
482,03/16/2023 03:30:00, ,15.5,20.7,25.4,272.8,1018.6,-37.64068,16.85308, ,,2023-03-16 03:30:00,10.648908,-10.636194666384297,0.5201967043746639
483,03/16/2023 03:20:00, ,15.4,21.1,28.8,273.8,1018.0,-37.63983,16.86083, ,,2023-03-16 03:20:00,10.854684,-10.830819633046223,0.7193822462894724
484,03/16/2023 03:10:00, ,15.2,22.2,27.2,273.3,1017.1,-37.6389,16.86861, ,,2023-03-16 03:10:00,11.420568,-11.401630603884039,0.6574138842455747
485,03/16/2023 03:00:00, ,14.9,21.9,29.2,268.8,1015.6,-37.63793,16.8768, ,,2023-03-16 03:00:00,11.266236,-11.26376512826891,-0.23594224481698867
486,03/16/2023 02:50:00, ,14.7,22.5,30.6,270.4,1015.3,-37.63611,16.88492, ,,2023-03-16 02:50:00,11.5749,-11.574617927851873,0.08080738982287386
487,03/16/2023 02:40:00, ,14.5,20.8,27.9,269.0,1014.1,-37.63323,16.89322, ,,2023-03-16 02:40:00,10.700352,-10.698722284562082,-0.18674689212599874
488,03/16/2023 02:30:00, ,14.6,20.6,27.5,267.7,1014.3,-37.6261,16.89725, ,,2023-03-16 02:30:00,10.597464,-10.588926631227118,-0.4252952266192737
489,03/16/2023 02:20:00, ,14.5,22.2,30.6,266.3,1013.1,-37.61904,16.90091, ,,2023-03-16 02:20:00,11.420568,-11.396763176739462,-0.7369956145998687
490,03/16/2023 02:10:00, ,14.6,20.5,29.9,272.0,1012.9,-37.61231,16.89921, ,,2023-03-16 02:10:00,10.54602,-10.539595649559924,0.36805079021450854
491,03/16/2023 02:00:00, ,14.6,19.8,28.0,271.0,1013.5,-37.60558,16.89568, ,,2023-03-16 02:00:00,10.185912,-10.184360636265827,0.1777686761584001
492,03/16/2023 01:50:00, ,14.5,20.3,24.5,273.3,1013.8,-37.60056,16.89083, ,,2023-03-16 01:50:00,10.443132,-10.425815372020091,0.6011487319903229
493,03/16/2023 01:40:00, ,14.6,19.9,27.9,274.1,1014.1,-37.59818,16.88363, ,,2023-03-16 01:40:00,10.237356,-10.211156383782797,0.7319447907238914
494,03/16/2023 01:30:00, ,14.6,21.5,28.6,272.0,1015.4,-37.59581,16.87627, ,,2023-03-16 01:30:00,11.06046,-11.05372226661163,0.38600448729814313
495,03/16/2023 01:20:00, ,14.5,22.0,27.5,270.8,1015.1,-37.5961,16.87002, ,,2023-03-16 01:20:00,11.31768,-11.316576797929622,0.15801948918073647
496,03/16/2023 01:10:00, ,14.5,22.7,29.2,270.6,1015.3,-37.59784,16.86451, ,,2023-03-16 01:10:00,11.677788,-11.677147699474546,0.12228727489128705
497,03/16/2023 01:00:00, ,14.3,23.2,29.1,266.3,1015.4,-37.59966,16.85914, ,,2023-03-16 01:00:00,11.935008,-11.910130887403403,-0.7701936152575205
498,03/16/2023 00:50:00, ,14.6,24.4,31.0,271.3,1016.3,-37.60165,16.854, ,,2023-03-16 00:50:00,12.552335999999999,-12.54910514573524,0.28477903394963505
499,03/16/2023 00:40:00, ,15.3,24.9,32.9,271.0,1017.7,-37.60413,16.85886, ,,2023-03-16 00:40:00,12.809555999999999,-12.807605042576721,0.22355757759313952
500,03/16/2023 00:30:00, ,14.9,26.7,33.8,268.8,1016.3,-37.60667,16.86408, ,,2023-03-16 00:30:00,13.735548,-13.732535567341547,-0.2876556135439999
501,03/16/2023 00:20:00, ,14.7,25.3,32.6,266.4,1015.9,-37.60931,16.86941, ,,2023-03-16 00:20:00,13.015332,-12.989649215367793,-0.8172394581265058
502,03/16/2023 00:10:00, ,14.4,28.2,34.7,268.4,1015.2,-37.61151,16.87383, ,,2023-03-16 00:10:00,14.507208,-14.501551857794349,-0.40506502066368344
503,03/16/2023 00:00:00, ,14.2,27.8,34.6,264.7,1014.5,-37.61358,16.87944, ,,2023-03-16 00:00:00,14.301432,-14.240289061807324,-1.321031675167056
504,03/15/2023 23:50:00, ,14.7,27.7,37.1,265.6,1016.1,-37.61543,16.88534, ,,2023-03-15 23:50:00,14.249988,-14.207989754600588,-1.0932452301788187
505,03/15/2023 23:40:00, ,14.5,27.2,35.5,270.6,1015.5,-37.61745,16.8914, ,,2023-03-15 23:40:00,13.992768,-13.992000767652318,0.146529245684714
506,03/15/2023 23:30:00, ,14.2,26.7,34.3,271.9,1014.6,-37.62031,16.8957, ,,2023-03-15 23:30:00,13.735548,-13.72799641467837,0.45540454420415366
507,03/15/2023 23:20:00, ,14.1,26.3,36.2,273.6,1015.1,-37.62428,16.89785, ,,2023-03-15 23:20:00,13.529772000000001,-13.503074085540433,0.849541412993157
508,03/15/2023 23:10:00, ,14.4,26.9,35.3,272.8,1015.5,-37.62802,16.89986, ,,2023-03-15 23:10:00,13.838436,-13.821914808006646,0.6760044129313264
509,03/15/2023 23:00:00, ,14.3,27.1,36.0,271.0,1015.9,-37.63191,16.90183, ,,2023-03-15 23:00:00,13.941324000000002,-13.939200668828484,0.2433096527218507
510,03/15/2023 22:50:00, ,14.2,28.2,35.3,268.0,1015.2,-37.63546,16.90266, ,,2023-03-15 22:50:00,14.507208,-14.498370600858042,-0.5062942577584918
511,03/15/2023 22:40:00, ,14.4,26.7,33.5,272.4,1015.0,-37.63914,16.90076, ,,2023-03-15 22:40:00,13.735548,-13.723499590718713,0.5751850518287935
512,03/15/2023 22:30:00, ,14.4,26.4,36.0,272.5,1015.7,-37.64298,16.89887, ,,2023-03-15 22:30:00,13.581216,-13.568289691719071,0.5924043215963027
513,03/15/2023 22:20:00, ,14.2,25.9,34.2,275.1,1013.9,-37.64669,16.89693, ,,2023-03-15 22:20:00,13.323996,-13.271247171368831,1.1844272558712807
514,03/15/2023 22:10:00, ,14.1,26.9,35.0,275.0,1014.6,-37.65025,16.89511, ,,2023-03-15 22:10:00,13.838436,-13.785776573081943,1.2060991680459285
515,03/15/2023 22:00:00, ,14.0,26.7,34.9,274.8,1012.6,-37.65224,16.88921, ,,2023-03-15 22:00:00,13.735548,-13.687375499878812,1.1493610336274993
516,03/15/2023 21:50:00, ,13.9,27.7,34.7,275.0,1011.8,-37.6537,16.88473, ,,2023-03-15 21:50:00,14.249988,-14.195762493470998,1.2419682882852128
517,03/15/2023 21:40:00, ,14.1,23.7,32.4,275.3,1012.7,-37.65608,16.87743, ,,2023-03-15 21:40:00,12.192228,-12.14010254549761,1.1262032626424152
518,03/15/2023 21:30:00, ,14.0,21.6,28.3,276.0,1011.9,-37.65558,16.8705, ,,2023-03-15 21:30:00,11.111904000000001,-11.0510318272303,1.1615102490976872
519,03/15/2023 21:20:00, ,14.0,21.8,29.4,279.9,1011.2,-37.65301,16.86276, ,,2023-03-15 21:20:00,11.214792000000001,-11.04779619008595,1.9281490983807128
520,03/15/2023 21:10:00, ,14.0,24.2,37.8,276.4,1011.2,-37.65025,16.85475, ,,2023-03-15 21:10:00,12.449448,-12.37186203365805,1.3877266751181636
521,03/15/2023 21:00:00, ,14.0,23.3,33.1,279.3,1011.8,-37.643,16.85094, ,,2023-03-15 21:00:00,11.986452,-11.828898675635807,1.9370564446720253
522,03/15/2023 20:50:00, ,14.0,22.6,29.8,271.4,1013.6,-37.63567,16.8471, ,,2023-03-15 20:50:00,11.626344000000001,-11.62287341750852,0.2840569078720265
523,03/15/2023 20:40:00, ,14.0,25.7,32.6,269.2,1014.0,-37.62901,16.84933, ,,2023-03-15 20:40:00,13.221108,-13.219819259399603,-0.18459549417931811
524,03/15/2023 20:30:00, ,14.2,25.1,36.1,269.0,1013.1,-37.62248,16.8527, ,,2023-03-15 20:30:00,12.912444,-12.910477372235974,-0.22535322078666192
525,03/15/2023 20:20:00, ,14.2,25.0,33.9,270.8,1013.6,-37.61772,16.8574, ,,2023-03-15 20:20:00,12.861,-12.859746361283662,0.179567601341746
526,03/15/2023 20:10:00, ,14.0,26.4,34.0,268.2,1013.6,-37.61553,16.86401, ,,2023-03-15 20:10:00,13.581216,-13.57451448974404,-0.4265963037640204
527,03/15/2023 20:00:00, ,14.6,25.1,33.2,270.7,1015.0,-37.61338,16.87045, ,,2023-03-15 20:00:00,12.912444,-12.911480339919885,0.15775133913307662
528,03/15/2023 19:50:00, ,14.6,27.8,35.7,271.4,1015.6,-37.61251,16.87649, ,,2023-03-15 19:50:00,14.301432,-14.297162876404286,0.34941513446205025
529,03/15/2023 19:40:00, ,14.8,25.8,33.7,269.2,1015.9,-37.61396,16.88082, ,,2023-03-15 19:40:00,13.272552000000001,-13.27125824484474,-0.18531376458468513
530,03/15/2023 19:30:00, ,14.8,25.4,34.1,272.9,1016.4,-37.61545,16.88523, ,,2023-03-15 19:30:00,13.066775999999999,-13.050042127189752,0.6610866151638277
531,03/15/2023 19:20:00, ,14.5,26.0,32.1,273.3,1015.9,-37.61675,16.88929, ,,2023-03-15 19:20:00,13.375440000000001,-13.35326106761194,0.7699441887560786
532,03/15/2023 19:10:00, ,14.0,25.9,34.5,276.4,1014.6,-37.61848,16.89423, ,,2023-03-15 19:10:00,13.323996,-13.24095977982411,1.4852116068413403
533,03/15/2023 19:00:00, ,14.3,24.0,31.7,278.3,1015.0,-37.62139,16.89639, ,,2023-03-15 19:00:00,12.34656,-12.217239526287376,1.7823024970305728
534,03/15/2023 18:50:00, ,14.7,21.8,31.7,276.1,1016.4,-37.6242,16.89781, ,,2023-03-15 18:50:00,11.214792000000001,-11.15129322116151,1.1917294571090216
535,03/15/2023 18:40:00, ,14.5,23.2,34.1,276.8,1015.4,-37.62713,16.89932, ,,2023-03-15 18:40:00,11.935008,-11.851051282975583,1.413152308969841
536,03/15/2023 18:30:00, ,14.2,22.5,31.4,277.3,1014.2,-37.63038,16.90102, ,,2023-03-15 18:30:00,11.5749,-11.481078983535333,1.4707601380997708
537,03/15/2023 18:20:00, ,13.9,23.5,31.2,272.9,1015.2,-37.6332,16.90256, ,,2023-03-15 18:20:00,12.08934,-12.07385787358107,0.611635254187006
538,03/15/2023 18:10:00, ,14.0,22.8,30.3,273.8,1013.9,-37.63604,16.90247, ,,2023-03-15 18:10:00,11.729232000000001,-11.7034449115381,0.7773419533364916
539,03/15/2023 18:00:00, ,14.1,21.0,31.2,272.6,1015.6,-37.63895,16.90096, ,,2023-03-15 18:00:00,10.80324,-10.792118818385841,0.49006724787748135
540,03/15/2023 17:50:00, ,13.9,22.8,30.2,272.6,1015.2,-37.64176,16.89949, ,,2023-03-15 17:50:00,11.729232000000001,-11.717157574247485,0.5320730119812656
541,03/15/2023 17:40:00, ,14.0,22.3,28.8,273.0,1015.1,-37.6445,16.898, ,,2023-03-15 17:40:00,11.472012000000001,-11.45629000625889,0.6003987180505236
542,03/15/2023 17:30:00, ,13.9,23.0,32.2,271.9,1013.7,-37.64754,16.89644, ,,2023-03-15 17:30:00,11.83212,-11.825614889048785,0.39229604931443945
543,03/15/2023 17:20:00, ,13.8,25.0,34.3,274.1,1015.1,-37.65016,16.89514, ,,2023-03-15 17:20:00,12.861,-12.82808590927487,0.9195286315626777
544,03/15/2023 17:10:00, ,13.6,26.7,34.3,272.9,1014.6,-37.65166,16.89115, ,,2023-03-15 17:10:00,13.735548,-13.717957669132534,0.6949217568848111
545,03/15/2023 17:00:00, ,13.5,26.6,34.8,273.9,1013.7,-37.65299,16.88688, ,,2023-03-15 17:00:00,13.684104000000001,-13.652415430751423,0.9307283110534803
546,03/15/2023 16:50:00, ,13.3,26.9,35.6,275.7,1012.6,-37.65445,16.88273, ,,2023-03-15 16:50:00,13.838436,-13.770012821351953,1.3744300003633634
